nombre,direccion,codigo_postal,puntuacion_media,numero_reviews,tipo_negocio,latitud,longitud
Restaurante L'abbraccio,"Calle del Poeta Joan Maragall, 51, Madrid",28046,4.4,1756.0,"meal_delivery, restaurant, point_of_interest, food, establishment",40.463413,-3.692554899999999
Restaurante Asador Casa Juan,"Calle de la Infanta Mercedes, 111, Madrid",28046,4.5,7195.0,"restaurant, point_of_interest, food, establishment",40.4639697,-3.6933123
Ichiban,"Avenida de Alberto de Alcocer, 22 bis, Madrid",28046,4.4,885.0,"bar, restaurant, point_of_interest, food, establishment",40.4581183,-3.6847162
Casa Nemesio,"Paseo de la Castellana, 260, Madrid",28046,4.4,2052.0,"restaurant, point_of_interest, food, establishment",40.4723528,-3.6869517
BBVA,"Calle de Orense, 58, Madrid",28046,2.1,155.0,"bank, atm, accounting, finance, point_of_interest, establishment",40.4597418,-3.693881
El Asador de Aranda,"Plaza Castilla, 3, Madrid",28046,4.5,1596.0,"restaurant, bar, food, point_of_interest, establishment",40.4663351,-3.6905496
Polideportivo Municipal Golden Triangle,"Calle de Bravo Murillo, 376, Madrid",28046,3.9,869.0,"point_of_interest, establishment",40.4650599,-3.6927203
BBVA,"Calle de Enrique Larreta, 4, Madrid",28046,1.8,39.0,"bank, atm, accounting, finance, point_of_interest, establishment",40.4677209,-3.6861956
Apartamentos Alcocer 43,"Avenida de Alberto de Alcocer, 43, Madrid",28046,4.2,173.0,"lodging, point_of_interest, establishment",40.4588459,-3.679891
Mesón Txistu,"Plaza Angel de Carbajo, 6, Madrid",28046,4.5,4347.0,"restaurant, food, point_of_interest, establishment",40.4626736,-3.6938771
MD Anderson Cancer Center Madrid,"Calle de Arturo Soria, 270, Madrid",28046,4.2,1259.0,"hospital, point_of_interest, health, establishment",40.4705403,-3.6662955
"Álvarez, deporte y tiempo libre","Calle del Poeta Joan Maragall, 60, Madrid",28046,4.2,1513.0,"store, point_of_interest, establishment",40.4630755,-3.6914393
El Olvido I Restaurante Chamartín,"Calle de Juan Hurtado de Mendoza, 13, Madrid",28046,4.3,2444.0,"restaurant, meal_delivery, meal_takeaway, bar, food, point_of_interest, establishment",40.4605438,-3.6869077
Rodilla,"Paseo de la Castellana, 193, Madrid",28046,3.8,1607.0,"restaurant, cafe, meal_delivery, meal_takeaway, food, store, point_of_interest, establishment",40.467564,-3.689471
Yoofit Boutique Gym Experience,"Estación de Chamartín, s/n, Planta Ático, Madrid",28046,4.3,698.0,"gym, point_of_interest, health, establishment",40.4724016,-3.6817714
Montero Espinosa Driving Academy,"Plaza Castilla, 3 BIS, planta 3ª, Madrid",28046,4.6,196.0,"point_of_interest, establishment",40.4660044,-3.6907763
I.E.S. PRINCE FELIPE,"Calle de Finisterre, 60, Madrid",28046,,,"secondary_school, point_of_interest, school, establishment",40.4805637,-3.7023547
One Vite IT Solutions,"Calle del Doctor Fleming, 33, PB B, Madrid",28046,4.4,9.0,"point_of_interest, establishment",40.4613919,-3.687975999999999
Fundación Canal,"Calle de Mateo Inurria, 2, Madrid",28046,4.5,4275.0,"tourist_attraction, museum, point_of_interest, establishment",40.4659643,-3.6880179
La Selva,"Paseo de la Castellana, 159, Madrid",28046,4.2,316.0,"cafe, restaurant, food, store, point_of_interest, establishment",40.4612529,-3.691202499999999
BBVA,"Avenida de Burgos, 16, Madrid",28046,2.5,23.0,"bank, atm, accounting, finance, point_of_interest, establishment",40.4754212,-3.675432
La Caseta Pet Shop,"Calle de Arturo Soria, 320, Madrid",28046,3.7,989.0,"pet_store, veterinary_care, store, point_of_interest, establishment",40.47845,-3.66835
Luxtal Cuzco,"Calle de Juan Ramón Jiménez, 8, Madrid",28046,4.0,120.0,"lodging, point_of_interest, establishment",40.4579932,-3.6864874
Sitomaco,"Calle de Ceuta, 21, Madrid",28046,4.7,542.0,"store, point_of_interest, establishment",40.46252,-3.698519999999999
Madrid,Madrid,28047,,,"locality, political",40.41672790000001,-3.7032905
Hostal Don Pedro,"Calle Guabairo, 1, Madrid",28047,3.2,406.0,"lodging, point_of_interest, establishment",40.38717159999999,-3.7450847
Palacio Vistalegre,"Calle de Utebo, 1, Madrid",28047,4.2,8779.0,"point_of_interest, establishment",40.3862104,-3.739041599999999
Parque de Atracciones de Madrid,"Casa de Campo, s/n, Madrid",28047,4.1,37183.0,"amusement_park, tourist_attraction, point_of_interest, establishment",40.411883,-3.750058
Zoo Aquarium de Madrid,"Casa de Campo, S/N, Madrid",28047,4.2,37759.0,"zoo, tourist_attraction, aquarium, park, point_of_interest, establishment",40.4089556,-3.761228799999999
SAGE. My Fitness Place,"Calle de Escalona, 59, Madrid",28047,3.8,579.0,"gym, point_of_interest, health, establishment",40.39664609999999,-3.7612332
BBVA,"Calle de la Oca, 77, Madrid",28047,1.6,125.0,"bank, atm, accounting, finance, point_of_interest, establishment",40.38847489999999,-3.740999999999999
The Parrot Chocita,"Calle del Doctor Urquiola, 23, Madrid",28047,4.5,1693.0,"point_of_interest, establishment",40.3876206,-3.743669399999999
Escuela de Osteopatía Gaia,"Calle de Carlos Fuentes, 61, Madrid",28047,4.7,40.0,"point_of_interest, health, establishment",40.4029816,-3.7416241
Xxxxxxxxx,"Paseo de Marcelino Camacho, 42, Madrid",28047,4.6,15.0,"clothing_store, point_of_interest, store, establishment",40.386989,-3.7427546
Farmacia Guareña,"Calle de Guareña, 8, Madrid",28047,3.9,87.0,"pharmacy, point_of_interest, store, health, establishment",40.388217,-3.7661239
Arrocería Aynaelda,"Calle de los Yébenes, 38, Madrid",28047,4.1,4934.0,"bar, restaurant, food, point_of_interest, establishment",40.3959859,-3.754164000000001
Restaurante Cuña Verde,"Calle Riocabado, 6, Madrid",28047,3.3,88.0,"restaurant, food, point_of_interest, establishment",40.4031361,-3.737848300000001
Hostal Puerta Bonita,"Calle Humanitarias, 21, Madrid",28047,4.4,325.0,"lodging, point_of_interest, establishment",40.38775679999999,-3.740709999999999
Oficina de Empleo de Madrid Agueda Díez,"Plaza Águeda Diez, 4, Madrid",28047,3.0,226.0,"local_government_office, point_of_interest, establishment",40.390092,-3.7322783
I.E.S. PARK ALUCHE,"Calle de Maqueda, 86, Madrid",28047,,,"secondary_school, school, point_of_interest, establishment",40.3904061,-3.76395
Municipal Public Library Aluche,"Calle de Camarena, 10, Madrid",28047,3.9,122.0,"library, point_of_interest, establishment",40.3954677,-3.756241599999999
Bar Cafeteria Castel,"Calle Francisco Puertas, 10, Madrid",28047,3.6,43.0,"bar, point_of_interest, establishment",40.39381529999999,-3.7385875
Puntal 21,"Calle Avecilla, 2, Madrid",28047,,,"general_contractor, point_of_interest, establishment",40.3889675,-3.7364952
Moncloa - Aravaca,Moncloa - Aravaca,28047,,,"sublocality_level_1, sublocality, political",40.4417819,-3.753666299999999
Productos Zabala,"Paseo Perales, 4, Madrid",28047,4.7,2635.0,"bakery, store, restaurant, point_of_interest, food, establishment",40.40503409999999,-3.7376767
Hospital Care Center LAGUNA,"Calle del Concejal Francisco José Jiménez Martín, 128, Madrid",28047,4.3,254.0,"hospital, health, point_of_interest, establishment",40.4007665,-3.7471782
Sala Live!!,"Avenida de Nuestra Señora de Fátima, 42, Madrid",28047,3.7,392.0,"night_club, point_of_interest, establishment",40.3835151,-3.7474971
Oficina de Correos,"Calle del General Ricardos, 212, Madrid",28047,2.9,205.0,"post_office, finance, point_of_interest, establishment",40.38515479999999,-3.7380448
Comercial Alondra,"Calle Alondra, 52, Madrid",28047,4.4,12.0,"point_of_interest, establishment",40.3881178,-3.739523500000001
Sala Tarambana,"Calle Dolores Armengot, 31, Madrid",28047,4.6,1127.0,"point_of_interest, establishment",40.3858213,-3.7432511
BBVA,"Paseo de Extremadura, 145, Madrid",28047,2.0,68.0,"bank, atm, accounting, finance, point_of_interest, establishment",40.40977340000001,-3.738574700000001
CeX,"Calle de la Laguna, 87, Madrid",28047,4.1,1009.0,"electronics_store, store, point_of_interest, establishment",40.3913969,-3.7420533
College Archangel Raphael,"Calle de Maqueda, 4, Madrid",28047,,,"secondary_school, school, point_of_interest, establishment",40.39468329999999,-3.765359799999999
motOstion recambio de motos,"Calle de Matilde Hernández, 10, Madrid",28047,4.7,2929.0,"car_repair, store, point_of_interest, establishment",40.3926525,-3.733346
Bricosoriano Carabanchel,"Paseo de Marcelino Camacho, 7, Madrid",28047,4.0,410.0,"home_goods_store, store, point_of_interest, establishment",40.3851123,-3.740176199999999
Gimnasio Holiday Gym Aluche,"Calle de Maqueda, 30, Madrid",28047,2.9,374.0,"gym, health, point_of_interest, establishment",40.39363350000001,-3.765293599999999
Restaurante San Matías,"Calle de Illescas, 57, Madrid",28047,4.2,1591.0,"restaurant, cafe, store, point_of_interest, food, establishment",40.3957263,-3.764194
El Encuentro,"Calle de Guareña, 9, Madrid",28047,3.6,55.0,"bar, point_of_interest, establishment",40.3873421,-3.7654032
Colegio La Milagrosa,"Calle del General Ricardos, 256, Madrid",28047,,,"school, point_of_interest, establishment",40.3826246,-3.7443011
Hardware Irisarri Showroom,"Calle Castro de Oro, 1, Madrid",28047,4.5,1108.0,"hardware_store, store, point_of_interest, establishment",40.389403,-3.729655
tartaruga tartarugalovely Ropa Mujer,"Calle de Camarena, 88, Madrid",28047,4.9,17.0,"clothing_store, store, point_of_interest, establishment",40.3934904,-3.7558406
Lourdes FUHEM College,"Calle de San Roberto, 8, Madrid",28047,,,"school, point_of_interest, establishment",40.4030721,-3.7594344
C.E.I.P. Ntra. Sra. Del Lucero,"Calle Muñico, 1, Madrid",28047,,,"primary_school, school, point_of_interest, establishment",40.4025322,-3.7401928
Nails and Beauty - Training Center,"Calle Batalla de Torrijos, 11, Madrid",28047,4.9,738.0,"store, point_of_interest, establishment",40.3856355,-3.7410684
Cash Converters,"Calle de la Laguna, 125, Madrid",28047,3.8,862.0,"jewelry_store, electronics_store, finance, point_of_interest, store, establishment",40.3878913,-3.7419618
Pipeline Software,"Calle de Linares, 14, Madrid",28047,5.0,1.0,"electronics_store, travel_agency, point_of_interest, store, establishment",40.3887997,-3.7344025
Dreamfit,"CC Plaza Aluche, Madrid",28047,3.5,698.0,"gym, point_of_interest, health, establishment",40.3857405,-3.763684
Milenium Dental Clinic General Ricardos - Sanitas,"Calle del General Ricardos, 181, Madrid",28047,4.5,557.0,"dentist, point_of_interest, doctor, health, establishment",40.38308380000001,-3.740941600000001
Lidl,"Calle Vía Carpetana, 145, Madrid",28047,3.9,2454.0,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",40.392427,-3.741459
Industrial Hardware - Enol S.A. - Madrid,"Calle del Pinzón, 38, Madrid",28047,4.5,358.0,"hardware_store, locksmith, point_of_interest, store, establishment",40.38833890000001,-3.7402859
Hostal Granado,"Calle del Espinar, 8, Madrid",28047,4.1,724.0,"lodging, point_of_interest, establishment",40.38680960000001,-3.744890399999999
Edward Olive,"Calle de las Higueras, 16, Madrid",28047,4.9,254.0,"point_of_interest, store, establishment",40.40629939999999,-3.7452307
AZALEA NOVIAS,"Calle de Ocaña, 69, Madrid",28047,4.4,477.0,"clothing_store, point_of_interest, store, establishment",40.38519829999999,-3.7535829
Club de Juegos Mecatol Rex,"Calle de la Tórtola, 10, 3ºB, Carabanchel",28047,4.8,180.0,"point_of_interest, establishment",40.3909809,-3.734976000000001
Dream Novia's Alquiler de Vestidos de Novia,"Calle Alondra, 49, Madrid",28047,1.8,5.0,"clothing_store, point_of_interest, store, establishment",40.38795249999999,-3.7396977
Notarial Jose Manuel Hernandez Antolin,"Calle del Halcón, 36, 1;B, Madrid",28047,2.2,133.0,"finance, point_of_interest, establishment",40.3873251,-3.7431405
La Escuela Boxeo Kickboxing JERO GARCÍA,"Calle Hilario Sangrador, 8, Madrid",28047,4.6,115.0,"school, gym, point_of_interest, health, establishment",40.4079781,-3.742480499999999
C.E.I.P. Republic of Uruguay,"Avenida de Nuestra Señora de Valvanera, 120, Madrid",28047,,,"school, point_of_interest, establishment",40.3936933,-3.7413993
Escuela Inglesa Aluche,"Calle de Escalona, 81, Madrid",28047,4.9,12.0,"point_of_interest, establishment",40.39577599999999,-3.761965
Hipercor Vista Alegre,"Avenida de la Plaza de Toros, s/n, Madrid",28047,4.0,4324.0,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",40.38629299999999,-3.738858
Gunner,"Calle de Nuestra Señora de la Luz, 10, Madrid",28047,,,"point_of_interest, establishment",40.3830476,-3.7428607
Colegio Nuestra Señora de Los Dolores,"Calle Tordo, 15, Madrid",28047,4.0,52.0,"school, point_of_interest, establishment",40.3918785,-3.7338201
"Arterapia, Center for Physiotherapy and Pilates","Calle de Maqueda, 58, Madrid",28047,4.7,30.0,"physiotherapist, point_of_interest, health, establishment",40.3922853,-3.7638968
Peluquería Rosa María Mateo,"Calle de Illescas, 13, Madrid",28047,4.7,27.0,"hair_care, point_of_interest, establishment",40.39730410000001,-3.7646971
Fuencarral-El Pardo,Fuencarral-El Pardo,28048,,,"sublocality_level_1, sublocality, political",40.5322776,-3.7841503
Restaurante San Francisco,"Pista del Cristo de El Pardo, 3, Madrid",28048,4.2,2690.0,"restaurant, food, point_of_interest, establishment",40.5201183,-3.7813086
La Taberna de Solis,"Calle Mira el Río, 3, Madrid",28048,3.3,525.0,"bar, restaurant, food, point_of_interest, establishment",40.51970960000001,-3.7773402
Restaurante El Torreón de El Pardo,"Carretera del, Pista del Cristo de El Pardo, 3, Madrid",28048,3.5,9188.0,"restaurant, food, point_of_interest, establishment",40.520319,-3.7942916
English Play & Learn,"Calle Heroísmo, 50, Madrid",28048,5.0,2.0,"point_of_interest, establishment",40.5330879,-3.7805492
Landecho Arquitectos,"Calle Heroísmo, 56, Madrid",28048,5.0,2.0,"point_of_interest, establishment",40.5332332,-3.7806185
Terraza Casino Mingorubio,"Calle Fortaleza, 4, Madrid",28048,4.2,1696.0,"restaurant, food, point_of_interest, establishment",40.5333333,-3.779999999999999
Merendero El Pardo,"Carretera Colmenar Viejo, 2B",28048,4.4,297.0,"point_of_interest, establishment",40.5341534,-3.7883865
ElPardo,"Calle Carboneros, 4, Madrid",28048,4.3,42.0,"travel_agency, point_of_interest, establishment",40.51978899999999,-3.77817
Sala Histórica de la Guardia Real,"Paseo de El Pardo, 43, Madrid",28048,4.8,54.0,"museum, tourist_attraction, point_of_interest, establishment",40.522375,-3.7783129
Numentia,"Calle Nueva del Pardo, local 3, Madrid",28048,4.5,6.0,"point_of_interest, store, establishment",40.5213802,-3.7766166
La Marquesita,"Plaza de El Pardo, 3, Madrid",28048,4.0,201.0,"cafe, bakery, food, point_of_interest, store, establishment",40.5198179,-3.7770138
Fotos la Guardia,"Calle Carboneros, 4, Madrid",28048,4.6,60.0,"point_of_interest, establishment",40.5197885,-3.7781698
Empresa de Transportes Alacuber SA,"Calle de Mira el Río, 4, Madrid",28048,1.9,13.0,"transit_station, point_of_interest, establishment",40.5196919,-3.777882000000001
El Pardo Royal Palace,"Calle Manuel Alonso, s/n, Madrid",28048,4.5,5347.0,"tourist_attraction, museum, restaurant, food, point_of_interest, establishment",40.5211244,-3.774912100000001
Centro Sociocultural Alfonso XII,"Calle Mira el Río, 4, Madrid",28048,4.3,182.0,"point_of_interest, establishment",40.51974599999999,-3.7778377
"MKDoc, Marketing Digital&Consultoría Tecnológica","Calle Mira el Río, 4, Madrid",28048,,,"point_of_interest, establishment",40.5196919,-3.777882000000001
BBVA,"Avenida de la Guardia, 29, Madrid",28048,2.3,9.0,"bank, atm, accounting, finance, point_of_interest, establishment",40.5198283,-3.776698
Restaurante El Gamo,"Avenida de la Guardia, 27, Madrid",28048,4.0,3696.0,"restaurant, food, point_of_interest, establishment",40.51969829999999,-3.7766608
El Pardo,Fuencarral-El Pardo,28048,,,"neighborhood, political",40.5189986,-3.7759283
CORREOS UNIDAD DE REPARTO 48,"Plaza de Rogelio Enriquez, 5, Madrid",28048,3.0,2.0,"post_office, finance, point_of_interest, establishment",40.5189065,-3.7768055
Centro de Salud El Pardo,"Calle de Carlos Morla Lynch, 2, Madrid",28048,2.9,11.0,"health, point_of_interest, establishment",40.518449,-3.7768998
Organismo Autónomo Madrid 112,"Lugar Palacio De La Zarzuela, 0 S N, Madrid",28048,,,"hospital, health, point_of_interest, establishment",40.51876000000001,-3.77695
Almudena Plaza Díaz Clínica Dental SLP,"Calle de Carlos Morla Lynch, 2, Madrid",28048,5.0,14.0,"health, point_of_interest, establishment",40.518449,-3.7768998
Restaurante La Montaña,"Avenida de la Guardia, S/N, Madrid",28048,4.1,1547.0,"restaurant, bar, point_of_interest, food, establishment",40.5188262,-3.7755585
"Royal Guard - Barracks ""King""","Guardia Real - Cuartel ""El Rey, Paseo de El Pardo, 43, Madrid",28048,4.9,54.0,"point_of_interest, establishment",40.5219757,-3.776847699999999
Restaurante El Pinar,Spain,28048,4.0,1774.0,"restaurant, point_of_interest, food, establishment",40.536222,-3.7836635
Biblioteca Capuchinos de El Pardo,"Pista del Cristo de El Pardo, 11, Madrid",28048,4.5,48.0,"library, church, place_of_worship, point_of_interest, establishment",40.519274,-3.7888553
Canal de Experiencias Hidrodinámicas de El Pardo (CEHIPAR),"Carretera de la Sierra, Madrid",28048,4.7,29.0,"point_of_interest, establishment",40.524254,-3.778288
Cementerio Municipal El Pardo (SFM),"Ctra. Mingorrubio, s/n, Madrid",28048,4.0,96.0,"cemetery, point_of_interest, establishment",40.5366067,-3.7864542
